https://www.cian.ru/sale/flat/206823163/,2019-09-15 08:31:32,Шаболовская,55.0,30.0,10.0,10,18,Москва,ЮАО,р-н Даниловский,ул. Серпуховский Вал,21к1,10,0,2,True,False,Вторичка,,0.0,2,2,Без ремонта,На улицу и двор,0,,,0,2,2,,,,,,"ЛОТ 11737. ДЕПАРТАМЕНТ ПРОДАЖ ЖК ДОНСКОЙ ОЛИМП. 2-х комнатная квартира свободной планировки. Прекрасная возможность сделать ремонт для себя. ДИЗАЙН-ПРОЕКТ В ПОДАРОК.Квартира линейная. Вид из окна в сторону Тульской.Греческая тематика на территории ЖК ""Донской Олимп"".Обустроены велосипедные и прогулочные дорожки, спортивные площадки, разбиты газоны и цветники.Своя развитая  инфрастуктура на территории.Подземный паркинг на 1819 автомобилей, автомойка.Закрытая охраняемая территория, видеонаблюдение.",20300000.0
https://www.cian.ru/sale/flat/206771958/,2019-09-15 08:33:21,Серпуховская,52.9,20.0,18.0,7,13,Москва,ЦАО,р-н Замоскворечье,Мытная ул.,7с1,5,0,1,False,True,Вторичка,,3.1,1,0,Без ремонта,На улицу,2013,Кирпичный,Железобетонные,21,1,1,Центральное,Нет,Открытая,Есть,,"Лот 62207. В ЖК ""Английский квартал"" продается квартира без отделки общей площадью 52.9 кв.м на 7 этаже. Свободная планировка позволяет спланировать маленькую, но уютную квартиру: кухню-гостиную и спальню, 1 с/у. Лоджия. Высота потолка 3,1 м. Окна ориентированы в переулок.Безопасность обеспечивается наличием пропускной системы на КПП, огороженной территорией, круглосуточного видеонаблюдения, консьержей и охранной сигнализации. Подъезды оборудованы видео-домофонами. Собственная территория ЖК благоустроена в английском стиле. Беседки, клумбы, дорожки со скамейками и оригинальными фонарями располагают к длинным прогулкам и неспешным беседам. Имеются специальные места для выгула собак, детские площадки. В темное время суток включается подсветка зданий, которая превращает жилой комплекс в произведение искусства. Ближайшие станции метро Серпуховская, Шаболовская, Добрынинская. Брокер объекта Исаева Лилия.",31000000.0
https://www.cian.ru/sale/flat/209337649/,2019-09-15 08:35:11,Смоленская,65.0,40.0,9.0,1,4,Москва,ЦАО,р-н Хамовники,Малый Левшинский пер.,10,9,0,1,False,True,Вторичка,Смежно-изолированная,3.0,0,0,Евроремонт,На улицу и двор,1860,Панельный,Деревянные,1,0,2,Центральное,Нет,Открытая,Есть,,"Лот 62261. Невероятно уютная 2-комнатная квартира в клубном доме - ЖК ""Пречистенская Слобода"" на Золотой Миле Москвы. Новый дом, железобетонные перекрытия. В квартире выполнен высококачественный ремонт, сделанный по индивидуальному проекту в стиле модерн. Просторная гостиная-кухня, спальня, санузел. Квартира угловая, со множеством окон. Меблирована и оснащена необходимым современным оборудованием и техникой. Огороженная, охраняемая территория. Круглосуточная охрана в подъезде и видеонаблюдение. Квартира физически и юридически свободна и подготовлена к сделке. Показы в любое время. Ответственный за объект Зернова Ольга.",33900000.0
https://www.cian.ru/sale/flat/212325384/,2019-09-15 08:36:57,Славянский бульвар,120.0,0.0,0.0,19,31,Москва,ЗАО,р-н Очаково-Матвеевское,Нежинская ул.,1к3,19,0,0,False,False,Вторичка,,0.0,0,0,Дизайнерский,,2008,Монолитный,Железобетонные,1,0,0,,Нет,,,,"id: 537316     Уютная, стильная квартира с дизайнерской отделкой в жилом комплексе Кутузовская Ривьера. Этот вариант отлично подойдет для Вашей семьи.  Продуманная планировка предусматривает: просторную и светлую гостиную, кухню-столовую, спальную комнату со своей гардеробной и санузлом, также дополнительный гардероб, хозяйственную комнату и второй санузел.   В отделке квартиры использованы дорогостоящие материалы, жилье укомплектовано необходимой техникой и мебелью европейских производителей. Из окон открываются исключительные панорамные виды. Окна обращены на Нежинскую улицу, пойму реки Сетунь и Волынский лес  прекрасное решение для любителей завораживающих рассветов и закатов, а также спокойной и теплой атмосферы.  Комплекс идеально подходит для безопасного и комфортного проживания  территория без автомобилей. Безопасность  визитная карточка ЖК 'Кутузовская Ривьера', на входе и въезде осуществляется тщательный контроль доступа. Периметр и общественные помещения оборудованы системой видеомониторинга, кроме того осуществляется патрулирование комплекса специализированной охранной службой.   Понравился вариант? Спешите забронировать, звоните и узнавайте подробнее. We speak English. Please do not hesitate to contact us if you have any questions.Номер объекта: 1/537316/8771",47900000.0
https://www.cian.ru/sale/flat/212757441/,2019-09-15 08:38:54,Выставочная,115.0,80.0,30.0,57,75,Москва,ЦАО,р-н Пресненский,1-й Красногвардейский проезд,15,2,0,1,True,False,Вторичка Апартаменты,,0.0,0,0,Дизайнерский,Во двор,2013,Монолитный,,0,0,0,,,,,,"id: 537898         Шикарные апартаменты в одной из легендарных башен Москва-Сити. Этот вариант отлично подойдет для деловых людей, которые ценят время и комфорт. Апартаменты располагаются на 57 этаже, откуда открываются удивительные виды на российскую столицу. Планировка: большая кухня-гостиная, просторная спальня, вместительная гардеробная, санузел. В апартаментах произведен дизайнерский ремонт. Все помещения выполнены в светлых теплых оттенках, что позволяет создавать особую атмосферу уюта. Сюда хочется возвращаться после сложного рабочего дня и наслаждаться тишиной и отсутствием городской суеты, здесь хочется наблюдать за закатами и рассветами. Упускать такую возможность непростительно!Понравился вариант? Спешите забронировать, звоните и узнавайте подробнее. We speak English. Please do not hesitate to contact us if you have any questions.Номер объекта: 1/537898/8771",64471100.0
https://www.cian.ru/sale/flat/217146893/,2019-09-15 08:40:55,Щелковская,34.9,20.0,9.8,1,12,Москва,ВАО,р-н Северное Измайлово,Сиреневый бул.,67К1,24,0,0,False,False,Вторичка,,2.64,0,0,Косметический,,1968,Панельный,Железобетонные,1,0,2,Центральное,Нет,Наземная,Есть,Центральное,"Продается однокомнатная квартира в тихом районе. Отличная инфраструктура, хорошие соседи, прекрасный район в 25 минутах от Красной площади. В квартире косметический ремонт, 10 минут до метро Первомайская или Щелковская. 5 минут школа, детский сад, поликлиника. В собственности с 1999 года. Свободная продажа, подходит для ипотеки, в квартире никто не прописан, выход на сделку незамедлительно. Информация для агентов - в услугах не нуждаюсь, приходите с клиентами, показ через час после звонка.",5600000.0
https://www.cian.ru/sale/flat/201049264/,2019-09-15 08:42:52,Ольховая,37.9,25.1,3.8,20,25,Москва,НАО (Новомосковский),Коммунарка поселок,ул. Бачуринская,7к2,10,0,1,True,False,Вторичка,,0.0,0,0,Без ремонта,Во двор,2018,Монолитный,Железобетонные,2,0,4,Центральное,Нет,,Есть,,"Продается двухкомнатная квартира на 20 этаже 24 этажного дома в жилом комплексе бизнес-класса Новая Звезда. Московская прописка!!!Право Собственности Оформлено!!! Все документы готовы к ВЫХОДУ НА СДЕЛКУ!!! Возможна Ипотека или любая другая программа предлагаемая банками РФ с учетом затрат на ремонт!Квартира очень светлая (два окна), прекрасное расположение на этаже, находится в середине секции, что обеспечивает отличную шумоизоляцию от лифтов и пожарной лестницы с мусоропроводом. На высоком этаже не слышно шумов с улицы и не долетает живность летом- квартира для тех, кто ценит тишину и приватность.Комплекс расположен в Новой Москве - 5 км от МКАД, в непосредственной близости от транспортных магистралей. Транспортная доступность -15 мин. до м. Теплый Стан.До станции метро Ольховая 10 минВ ближайшее время будут доступны станция Столбово. Преимущества жилого комплекса1 безопасный двор без машин, 2 премиальные интерьеры входных групп,3 высокоскоростные лифты от лучших производителей. 4 собственный спортивно-образовательный кластер, 5 транспортная инфраструктура, развитие которой день ото дня повышает инвестиционную привлекательность проекта.Уникальная концепция благоустройства территории комплекса включает собственный тематический парк, детские и спортивные площадки, профессиональные теннисные корты, хоккейные площадки, уютные зоны отдыха, собственную школу и детский сад.",6050000.0
https://www.cian.ru/sale/flat/216081390/,2019-09-15 08:44:37,Коммунарка,40.4,20.0,11.0,3,17,Москва,НАО (Новомосковский),Коммунарка поселок,ул. Липовый Парк,11,15,0,1,True,False,Вторичка,,3.0,1,0,Евроремонт,Во двор,2014,Монолитный,Железобетонные,7,1,1,Центральное,Нет,,Есть,,"Номер лота: 3194876, подк ключ. ОКНА ВО ДВОР. собственность оформлена  Квартира с ремонтом, добро пожаловать!Индивидуальная планировка: (большой холл, прихожая с гардеробом, высокие потолки, квадратная кухня, панорамное остекление на балконе, окна ВО ДВОР)Монолитный дом 2014 года, отличное состояние подъезда,все ремонты окончены,, современный двор, школы, детский сады, магазиныодин собственник.Квартира не требующая никаких вложений.",7000000.0
https://www.cian.ru/sale/flat/214907857/,2019-09-15 08:46:28,Бибирево,56.0,29.0,11.0,9,14,Москва,СВАО,р-н Алтуфьевский,Стандартная ул.,23К1,20,0,1,False,True,Вторичка,Изолированная,2.63,0,2,Косметический,Во двор,2005,Панельный,Железобетонные,3,1,1,Центральное,Нет,Наземная,Есть,,"Продается уютная, светлая квартира с ремонтом, улучшенной планировки: распашенка, большая кухня 11.1м, 2 застекленные лоджии (из комнаты и кухни). Окна на две стороны, отличный панорамный вид, в подъеде 2 кв-ры на этаже, спокойные соседи, есть домофон, консъерж. Частично оставим мебель и технику - по договоренности! Рядом с домом новые детские площадки, 2 детских садика, 2 школы, бассейн, фитнес-клуб, бесплатный каток, сбербанк, почта, много сетевых магазинов, SPAR, Пятерочка, Дикси, рынки выходного дня, прекрасное предложение для семьи с детьми. Район зеленый, удобно добраться до Ботанического Сада, Лианозовского парка, до метро Алтуфьево, Бибирево, Отрадное, ВДНХ - 5-7 минут транспортом. Свободная продажа, первичная приватизация, никто не прописан.",8790000.0
https://www.cian.ru/sale/flat/214877830/,2019-09-15 08:48:14,Шелепиха,45.5,30.0,6.0,1,12,Москва,ЦАО,р-н Пресненский,Шелепихинское ш.,17К3,3,0,1,False,True,Вторичка,Изолированная,2.64,0,0,Косметический,Во двор,1971,Блочный,Железобетонные,2,1,1,Центральное,Нет,Наземная,Есть,Центральное,"Предлагается  отличная свободная 2-х комн.кв. в центре Москвы,  в 3-х минутах хотьбы от метро Шелепиха и в 5-мин. хотьбы от станции МЦК Шелепиха. Очень высокий первый этаж (внизу расположен еще один полноценный нежилой этаж) - фактически квартира расположена на втором этаже. Квартира чистая, свободная, с косметическим ремонтом.  Дом находится в тихом благоустрренном дворе с удобной бесплатной  парковкой для жителей (всегда в наличии  свободные машиноместа). В шаговой доступности вся развитая инфраструктура центра Москвы и живописная набережная реки  Москвы для прогулок. Удобный и престижный район для жизни с высокой востребованностью по аренде.Квартира более 5 лет в собственности. Свободная продажа. Никто не прописан. Взрослый собственник. Никто не проживает. Не было перепланировок. Документы подходят для ипотеки, материнского капитала,  сертификатов.",9200000.0
https://www.cian.ru/sale/flat/215102072/,2019-09-15 08:51:53,Мичуринский проспект,45.2,0.0,0.0,3,22,Москва,ЗАО,р-н Раменки,ул. Лобачевского,118к1,12,0,0,False,False,Вторичка,,0.0,1,1,,,2017,Монолитный,Железобетонные,4,0,0,Центральное,Нет,,,,"Продается однокомнатная квартира на 3 этаже, площадь 45.2 кв.м.  СОБСТВЕННОСТЬ ПОЛУЧЕНА. ЗАСЕЛЕНИЕ СРАЗУ ПОСЛЕ ПОКУПКИ. СВОБОДНАЯ ПРОДАЖА. ДОГОВОР КУПЛИ-ПРОДАЖИ. Квартира класса ""комфорт"", свободная планировка. Потолки 2,75 метра с учетом выровненного пола. Просторная кухня, остекленная большая лоджия (около 5 кв.м ), панорамные окна. В доме видеонаблюдение, охрана, консьерж, подземный паркинг. Красивые дизайнерские входные группы и межквартирные холлы. Скоростные бесшумные лифты спускаются в подземный паркинг. Кладовые комнаты для хранения велосипедов, колясок и тд. НА ТЕРРИТОРИИ ДЕТСКИЙ САД (дошкольный пансион МГУ). Внутренний двор без машин с потрясающими детскими и спортивными площадками. Напротив жилого комплекса школа 2025. Cтанция метро ""Мичуринский проспект"" в пешей доступности (12  минут пешком).  Рядом парки Олимпийской деревни и 50-летия Октября, ландшафтные заказники ""Тропаревский"" и ""Долины реки Сетунь"", Ботанический сад МГУ - отличные места для отдыха семьей или занятий спортом на свежем воздухе. Рядом престижные вузы столицы: МГУ, МГИМО, Академия ФСБ и Генштаба.  Ипотека.  Социально благополучные соседи. МОСКОВСКАЯ ПРОПИСКА. Показываю ежедневно с 10.00 до 19.00",9573640.0
https://www.cian.ru/sale/flat/214174409/,2019-09-15 08:53:42,Строгино,40.0,23.0,12.0,11,25,Москва,СЗАО,р-н Строгино,ул. Твардовского,12к3,5,0,1,True,False,Вторичка,,3.0,1,1,Евроремонт,Во двор,2013,Монолитный,Железобетонные,6,4,4,Центральное,Нет,Подземная,Есть,,"НОВАЯ большая просторная квартира со свежим редким качественным эко-евроремонтом в современном высотном жилом еврокомплексе АЛЬБАТРОС(ул.Твардовского,д.12,кор.3) с огороженной охраняемой территорией и подземным паркингом(есть два МАШИНО-МЕСТА на первом уровне).Кондиционер,большая панорамная застекленная лоджия,стеклопакеты,три зоны подогрева полов(прихожая-кухня-ванная),полы:серый дуб и полированный мрамор,стены-накат,багет,откосы-фарфоровая мозаика.Встроенный кухонный гарнитур под единой столешницей со встроенной техникой : посудо-моечная машина,индукционная стекло-керамическая варочная панель,духовой шкаф,вытяжка,каменная мойка,фартук из фарфоровой мозаики.Санузел в плитке:большая угловая сферическая ванна,умывальник мой-до-дыр,душевая стойка.Интернет,домофон,титановая входная дверь,охрана",10500000.0
https://www.cian.ru/sale/flat/217411331/,2019-09-15 08:55:38,Улица Скобелевская,72.0,30.8,24.6,10,23,Москва,ЮЗАО,р-н Южное Бутово,Старокрымская ул.,15к1,14,0,1,False,True,Вторичка,Изолированная,0.0,0,1,Без ремонта,Во двор,2017,Монолитный,Железобетонные,9,2,2,Индивидуальный тепловой пункт,Нет,Подземная,Есть,,"Стоимость без учета скидки. Ключи сразу после оплаты. Ипотека - 5,5%. Trade-in. Покупателю ПОДАРОЧНЫЙ СЕРТИФИКАТ на мебель и технику. Бесплатная регистрация договора.Продается двухкомнатная квартира 72 кв.м., комнаты 14,60-16,20 кв.м., кухня- гостиная 24.6 кв.м. панорамное остекление , на 10 этаже самого стильного ЖК бизнес- класса ""Эталон-Сити"". ЖК отличается своей архитектурой: строительство комплекса выполняется с применение современных инженерных и строительных решений, используются только экологически чистые материалы. В архитектуре и дизайне ЖК ""Эталон-Сити"" отражено все лучшее из самых интересных городов мира.Территория комплекса огорожена, действует пропускная система, находится под круглосуточной охраной, видеонаблюдением, предусмотрены уютные дворы свободные от транспорта с благоустроенными прогулочными зонами. Есть возможность приобрести парковочное м/м , в подземном паркинге каждого из корпусов расположена автомойка, предусмотрены паркоматы для гостей комплекса. ЖК обеспечен всеми необходимыми социально-бытовыми учреждениями: магазины, супермаркеты, аптеки, салоны красоты расположены на первых этажах жилых домов.В шаговой доступности от ЖК ""Эталон-Сити"" находятся станции метро ""Улица Скобелевская"" , ""Бульвар Дмитрия Донского"" и ""Улица Старокачаловская"" , 5 школ и 7 детских садов. Кроме того в составе жилого комплекса будут построены собственные школа и детский сад. На расстоянии 680 м (8 мин. пешком) расположена Детская поликлиника 138, городские поликлиники для взрослых 99 и 14. На территории ЖК будет построен собственный фитнес-центр с бассейном. На расстоянии 700-800 метров (8-10 минут пешком) 3 фитнес-клуба: ""Паллада"" и ""Зебра"" , а также ""Фитнес-Гуру"".",10800000.0
https://www.cian.ru/sale/flat/214515088/,2019-09-15 08:57:30,Владыкино,60.6,34.0,12.9,5,20,Москва,СВАО,р-н Отрадное,Нововладыкинский проезд,4С1,4,0,1,False,True,Вторичка,Изолированная,2.85,0,1,Без ремонта,На улицу и двор,0,,,0,1,1,,,,,,"Новый дом, готовая инфраструктура: детский сад, школа, поликлиника, супермаркет, магазины, кафе  все рядом, в шаговой доступности. Также рядом Ботанический сад, парк Отрадное. Отличные современные инженерные системы. Огороженная охраняемая территория. Просторные светлые подъезды. Отличная транспортная доступность: три станции метро в шаговой доступности! Дополнительные скидки про просмотре!",11038000.0
https://www.cian.ru/sale/flat/210349137/,2019-09-15 08:59:23,Домодедовская,71.3,32.0,20.0,5,14,Москва,ЮАО,р-н Орехово-Борисово Южное,Каширское ш.,65к3,10,0,0,False,False,Вторичка,Изолированная,3.15,0,1,,Во двор,2018,Монолитный,,0,1,1,,,,,,"Продам просторную, светлую квартиру в новом доме комфорт-класса с благоустроенным двором, подземным паркингом в обжитом районе Москвы с хорошей инфраструктурой  детские сады, школы, магазины, поликлиники, парки, метро  в пешей доступности. Дом сдан. Скидки оговариваются индивидуально при просмотре.",11000000.0
